STATION_ID,TIME_TAG PST (Z+8),PREDICTION,VEGA
VANCOUVER HARBOUR,2021-06-27 10:21,,2.1320
VANCOUVER HARBOUR,2021-06-27 10:22,,2.1210
VANCOUVER HARBOUR,2021-06-27 10:23,,2.0990
VANCOUVER HARBOUR,2021-06-27 10:24,,2.0910
VANCOUVER HARBOUR,2021-06-27 10:25,1.9340,2.0890
VANCOUVER HARBOUR,2021-06-27 10:26,,2.0750
VANCOUVER HARBOUR,2021-06-27 10:27,,2.0420
VANCOUVER HARBOUR,2021-06-27 10:28,,2.0380
VANCOUVER HARBOUR,2021-06-27 10:29,,2.0320
VANCOUVER HARBOUR,2021-06-27 10:30,1.87,2.0170
VANCOUVER HARBOUR,2021-06-27 10:31,,2.01
VANCOUVER HARBOUR,2021-06-27 10:32,,1.9960
VANCOUVER HARBOUR,2021-06-27 10:33,,1.9830
VANCOUVER HARBOUR,2021-06-27 10:34,,1.9670
VANCOUVER HARBOUR,2021-06-27 10:35,1.8060,1.9510
VANCOUVER HARBOUR,2021-06-27 10:36,,1.9410
VANCOUVER HARBOUR,2021-06-27 10:37,,1.9240
VANCOUVER HARBOUR,2021-06-27 10:38,,1.9130
VANCOUVER HARBOUR,2021-06-27 10:39,,1.8970
VANCOUVER HARBOUR,2021-06-27 10:40,1.7420,1.8880
VANCOUVER HARBOUR,2021-06-27 10:41,,1.8840
VANCOUVER HARBOUR,2021-06-27 10:42,,1.8690
VANCOUVER HARBOUR,2021-06-27 10:43,,1.86
VANCOUVER HARBOUR,2021-06-27 10:44,,1.8360
VANCOUVER HARBOUR,2021-06-27 10:45,1.6780,1.8060
VANCOUVER HARBOUR,2021-06-27 10:46,,1.8050
VANCOUVER HARBOUR,2021-06-27 10:47,,1.8020
VANCOUVER HARBOUR,2021-06-27 10:48,,1.7740
VANCOUVER HARBOUR,2021-06-27 10:49,,1.7530
VANCOUVER HARBOUR,2021-06-27 10:50,1.6140,1.76
VANCOUVER HARBOUR,2021-06-27 10:51,,1.7490
VANCOUVER HARBOUR,2021-06-27 10:52,,1.7210
VANCOUVER HARBOUR,2021-06-27 10:53,,1.7170
VANCOUVER HARBOUR,2021-06-27 10:54,,1.7010
VANCOUVER HARBOUR,2021-06-27 10:55,1.5510,1.6950
VANCOUVER HARBOUR,2021-06-27 10:56,,1.6730
VANCOUVER HARBOUR,2021-06-27 10:57,,1.6480
VANCOUVER HARBOUR,2021-06-27 10:58,,1.6440
VANCOUVER HARBOUR,2021-06-27 10:59,,1.6310
VANCOUVER HARBOUR,2021-06-27 11:00,1.4880,1.6230
VANCOUVER HARBOUR,2021-06-27 11:01,,1.6090
VANCOUVER HARBOUR,2021-06-27 11:02,,1.5880
VANCOUVER HARBOUR,2021-06-27 11:03,,1.5790
VANCOUVER HARBOUR,2021-06-27 11:04,,1.5690
VANCOUVER HARBOUR,2021-06-27 11:05,1.4260,1.56
VANCOUVER HARBOUR,2021-06-27 11:06,,1.5390
VANCOUVER HARBOUR,2021-06-27 11:07,,1.5090
VANCOUVER HARBOUR,2021-06-27 11:08,,1.5070
VANCOUVER HARBOUR,2021-06-27 11:09,,1.5040
VANCOUVER HARBOUR,2021-06-27 11:10,1.3650,1.5040
VANCOUVER HARBOUR,2021-06-27 11:11,,1.4680
VANCOUVER HARBOUR,2021-06-27 11:12,,1.4470
VANCOUVER HARBOUR,2021-06-27 11:13,,1.4430
VANCOUVER HARBOUR,2021-06-27 11:14,,1.4280
VANCOUVER HARBOUR,2021-06-27 11:15,1.3040,1.4280
VANCOUVER HARBOUR,2021-06-27 11:16,,1.4040
VANCOUVER HARBOUR,2021-06-27 11:17,,1.3780
VANCOUVER HARBOUR,2021-06-27 11:18,,1.3850
VANCOUVER HARBOUR,2021-06-27 11:19,,1.3860
VANCOUVER HARBOUR,2021-06-27 11:20,1.2430,1.3730
VANCOUVER HARBOUR,2021-06-27 11:21,,1.3510
VANCOUVER HARBOUR,2021-06-27 11:22,,1.33
VANCOUVER HARBOUR,2021-06-27 11:23,,1.3180
VANCOUVER HARBOUR,2021-06-27 11:24,,1.3050
VANCOUVER HARBOUR,2021-06-27 11:25,1.1840,1.2990
VANCOUVER HARBOUR,2021-06-27 11:26,,1.2890
VANCOUVER HARBOUR,2021-06-27 11:27,,1.2660
VANCOUVER HARBOUR,2021-06-27 11:28,,1.2630
VANCOUVER HARBOUR,2021-06-27 11:29,,1.2490
VANCOUVER HARBOUR,2021-06-27 11:30,1.1260,1.2380
VANCOUVER HARBOUR,2021-06-27 11:31,,1.2220
VANCOUVER HARBOUR,2021-06-27 11:32,,1.2160
VANCOUVER HARBOUR,2021-06-27 11:33,,1.2010
VANCOUVER HARBOUR,2021-06-27 11:34,,1.2020
VANCOUVER HARBOUR,2021-06-27 11:35,1.0680,1.1880
VANCOUVER HARBOUR,2021-06-27 11:36,,1.1720
VANCOUVER HARBOUR,2021-06-27 11:37,,1.1490
VANCOUVER HARBOUR,2021-06-27 11:38,,1.1390
VANCOUVER HARBOUR,2021-06-27 11:39,,1.1180
VANCOUVER HARBOUR,2021-06-27 11:40,1.0120,1.1180
VANCOUVER HARBOUR,2021-06-27 11:41,,1.1190
VANCOUVER HARBOUR,2021-06-27 11:42,,1.1020
VANCOUVER HARBOUR,2021-06-27 11:43,,1.0880
VANCOUVER HARBOUR,2021-06-27 11:44,,1.0790
VANCOUVER HARBOUR,2021-06-27 11:45,0.9570,1.0670
VANCOUVER HARBOUR,2021-06-27 11:46,,1.0530
VANCOUVER HARBOUR,2021-06-27 11:47,,1.0420
VANCOUVER HARBOUR,2021-06-27 11:48,,1.0290
VANCOUVER HARBOUR,2021-06-27 11:49,,1.0360
VANCOUVER HARBOUR,2021-06-27 11:50,0.9030,1.0310
VANCOUVER HARBOUR,2021-06-27 11:51,,1.0050
VANCOUVER HARBOUR,2021-06-27 11:52,,0.9940
VANCOUVER HARBOUR,2021-06-27 11:53,,0.9770
VANCOUVER HARBOUR,2021-06-27 11:54,,0.9680
VANCOUVER HARBOUR,2021-06-27 11:55,0.85,0.9550
VANCOUVER HARBOUR,2021-06-27 11:56,,0.9390
VANCOUVER HARBOUR,2021-06-27 11:57,,0.9410
VANCOUVER HARBOUR,2021-06-27 11:58,,0.9250
VANCOUVER HARBOUR,2021-06-27 11:59,,0.9170
VANCOUVER HARBOUR,2021-06-27 12:00,0.80,0.8990
VANCOUVER HARBOUR,2021-06-27 12:01,,0.9010
VANCOUVER HARBOUR,2021-06-27 12:02,,0.8870
VANCOUVER HARBOUR,2021-06-27 12:03,,0.8810
VANCOUVER HARBOUR,2021-06-27 12:04,,0.8720
VANCOUVER HARBOUR,2021-06-27 12:05,0.75,0.8650
VANCOUVER HARBOUR,2021-06-27 12:06,,0.8580
VANCOUVER HARBOUR,2021-06-27 12:07,,0.8350
VANCOUVER HARBOUR,2021-06-27 12:08,,0.8280
VANCOUVER HARBOUR,2021-06-27 12:09,,0.82
VANCOUVER HARBOUR,2021-06-27 12:10,0.7030,0.8180
VANCOUVER HARBOUR,2021-06-27 12:11,,0.81
VANCOUVER HARBOUR,2021-06-27 12:12,,0.8020
VANCOUVER HARBOUR,2021-06-27 12:13,,0.7850
VANCOUVER HARBOUR,2021-06-27 12:14,,0.77
VANCOUVER HARBOUR,2021-06-27 12:15,0.6570,0.7710
VANCOUVER HARBOUR,2021-06-27 12:16,,0.7630
VANCOUVER HARBOUR,2021-06-27 12:17,,0.7550
VANCOUVER HARBOUR,2021-06-27 12:18,,0.75
VANCOUVER HARBOUR,2021-06-27 12:19,,0.7370
VANCOUVER HARBOUR,2021-06-27 12:20,0.6140,0.7060
VANCOUVER HARBOUR,2021-06-27 12:21,,0.7140
VANCOUVER HARBOUR,2021-06-27 12:22,,0.7090
VANCOUVER HARBOUR,2021-06-27 12:23,,0.6960
VANCOUVER HARBOUR,2021-06-27 12:24,,0.69
VANCOUVER HARBOUR,2021-06-27 12:25,0.5730,0.6810
VANCOUVER HARBOUR,2021-06-27 12:26,,0.6770
VANCOUVER HARBOUR,2021-06-27 12:27,,0.6640
VANCOUVER HARBOUR,2021-06-27 12:28,,0.6630
VANCOUVER HARBOUR,2021-06-27 12:29,,0.6490
VANCOUVER HARBOUR,2021-06-27 12:30,0.5340,0.6420
VANCOUVER HARBOUR,2021-06-27 12:31,,0.6380
VANCOUVER HARBOUR,2021-06-27 12:32,,0.6260
VANCOUVER HARBOUR,2021-06-27 12:33,,0.6190
VANCOUVER HARBOUR,2021-06-27 12:34,,0.6210
VANCOUVER HARBOUR,2021-06-27 12:35,0.4970,0.6060
VANCOUVER HARBOUR,2021-06-27 12:36,,0.6030
VANCOUVER HARBOUR,2021-06-27 12:37,,0.5890
VANCOUVER HARBOUR,2021-06-27 12:38,,0.5750
VANCOUVER HARBOUR,2021-06-27 12:39,,0.5870
VANCOUVER HARBOUR,2021-06-27 12:40,0.4630,0.5740
VANCOUVER HARBOUR,2021-06-27 12:41,,0.5670
VANCOUVER HARBOUR,2021-06-27 12:42,,0.5590
VANCOUVER HARBOUR,2021-06-27 12:43,,0.55
VANCOUVER HARBOUR,2021-06-27 12:44,,0.5470
VANCOUVER HARBOUR,2021-06-27 12:45,0.4310,0.5290
VANCOUVER HARBOUR,2021-06-27 12:46,,0.5310
VANCOUVER HARBOUR,2021-06-27 12:47,,0.5090
VANCOUVER HARBOUR,2021-06-27 12:48,,0.5220
VANCOUVER HARBOUR,2021-06-27 12:49,,0.5210
VANCOUVER HARBOUR,2021-06-27 12:50,0.4020,0.5070
VANCOUVER HARBOUR,2021-06-27 12:51,,0.5060
VANCOUVER HARBOUR,2021-06-27 12:52,,0.4950
VANCOUVER HARBOUR,2021-06-27 12:53,,0.4870
VANCOUVER HARBOUR,2021-06-27 12:54,,0.4910
VANCOUVER HARBOUR,2021-06-27 12:55,0.3760,0.4870
VANCOUVER HARBOUR,2021-06-27 12:56,,0.4960
VANCOUVER HARBOUR,2021-06-27 12:57,,0.4830
VANCOUVER HARBOUR,2021-06-27 12:58,,0.4640
VANCOUVER HARBOUR,2021-06-27 12:59,,0.4550
VANCOUVER HARBOUR,2021-06-27 13:00,0.3530,0.4520
VANCOUVER HARBOUR,2021-06-27 13:01,,0.4520
VANCOUVER HARBOUR,2021-06-27 13:02,,0.4450
VANCOUVER HARBOUR,2021-06-27 13:03,,0.4480
VANCOUVER HARBOUR,2021-06-27 13:04,,0.4480
VANCOUVER HARBOUR,2021-06-27 13:05,0.3330,0.4420
VANCOUVER HARBOUR,2021-06-27 13:06,,0.4340
VANCOUVER HARBOUR,2021-06-27 13:07,,0.4260
VANCOUVER HARBOUR,2021-06-27 13:08,,0.4210
VANCOUVER HARBOUR,2021-06-27 13:09,,0.4160
VANCOUVER HARBOUR,2021-06-27 13:10,0.3170,0.4130
VANCOUVER HARBOUR,2021-06-27 13:11,,0.4080
VANCOUVER HARBOUR,2021-06-27 13:12,,0.4050
VANCOUVER HARBOUR,2021-06-27 13:13,,0.4030
VANCOUVER HARBOUR,2021-06-27 13:14,,0.3990
VANCOUVER HARBOUR,2021-06-27 13:15,0.3030,0.3910
VANCOUVER HARBOUR,2021-06-27 13:16,,0.3950
VANCOUVER HARBOUR,2021-06-27 13:17,,0.40
VANCOUVER HARBOUR,2021-06-27 13:18,,0.3990
VANCOUVER HARBOUR,2021-06-27 13:19,,0.3910
VANCOUVER HARBOUR,2021-06-27 13:20,0.2920,0.3750
VANCOUVER HARBOUR,2021-06-27 13:21,,0.3760
VANCOUVER HARBOUR,2021-06-27 13:22,,0.3820
VANCOUVER HARBOUR,2021-06-27 13:23,,0.3870
VANCOUVER HARBOUR,2021-06-27 13:24,,0.3810
VANCOUVER HARBOUR,2021-06-27 13:25,0.2850,0.3780
VANCOUVER HARBOUR,2021-06-27 13:26,,0.3780
VANCOUVER HARBOUR,2021-06-27 13:27,,0.3780
VANCOUVER HARBOUR,2021-06-27 13:28,,0.3720
VANCOUVER HARBOUR,2021-06-27 13:29,,0.3710
VANCOUVER HARBOUR,2021-06-27 13:30,0.2810,0.3570
VANCOUVER HARBOUR,2021-06-27 13:31,,0.3710
VANCOUVER HARBOUR,2021-06-27 13:32,,0.3750
VANCOUVER HARBOUR,2021-06-27 13:33,,0.3840
VANCOUVER HARBOUR,2021-06-27 13:34,,0.3650
VANCOUVER HARBOUR,2021-06-27 13:35,0.2810,0.3710
VANCOUVER HARBOUR,2021-06-27 13:36,,0.3750
VANCOUVER HARBOUR,2021-06-27 13:37,,0.38
VANCOUVER HARBOUR,2021-06-27 13:38,,0.3680
VANCOUVER HARBOUR,2021-06-27 13:39,,0.3710
VANCOUVER HARBOUR,2021-06-27 13:40,0.2840,0.3750
VANCOUVER HARBOUR,2021-06-27 13:41,,0.3750
VANCOUVER HARBOUR,2021-06-27 13:42,,0.3830
VANCOUVER HARBOUR,2021-06-27 13:43,,0.3810
VANCOUVER HARBOUR,2021-06-27 13:44,,0.3840
VANCOUVER HARBOUR,2021-06-27 13:45,0.29,0.3860
VANCOUVER HARBOUR,2021-06-27 13:46,,0.3850
VANCOUVER HARBOUR,2021-06-27 13:47,,0.3880
VANCOUVER HARBOUR,2021-06-27 13:48,,0.3830
VANCOUVER HARBOUR,2021-06-27 13:49,,0.3890
VANCOUVER HARBOUR,2021-06-27 13:50,0.30,0.3960
VANCOUVER HARBOUR,2021-06-27 13:51,,0.3960
VANCOUVER HARBOUR,2021-06-27 13:52,,0.3960
VANCOUVER HARBOUR,2021-06-27 13:53,,0.4040
VANCOUVER HARBOUR,2021-06-27 13:54,,0.3940
VANCOUVER HARBOUR,2021-06-27 13:55,0.3130,0.4070
VANCOUVER HARBOUR,2021-06-27 13:56,,0.4010
VANCOUVER HARBOUR,2021-06-27 13:57,,0.4110
VANCOUVER HARBOUR,2021-06-27 13:58,,0.4040
VANCOUVER HARBOUR,2021-06-27 13:59,,0.4080
VANCOUVER HARBOUR,2021-06-27 14:00,0.3290,0.4240
VANCOUVER HARBOUR,2021-06-27 14:01,,0.4290
VANCOUVER HARBOUR,2021-06-27 14:02,,0.4350
VANCOUVER HARBOUR,2021-06-27 14:03,,0.4340
VANCOUVER HARBOUR,2021-06-27 14:04,,0.43
VANCOUVER HARBOUR,2021-06-27 14:05,0.3490,0.4340
VANCOUVER HARBOUR,2021-06-27 14:06,,0.4450
VANCOUVER HARBOUR,2021-06-27 14:07,,0.4450
VANCOUVER HARBOUR,2021-06-27 14:08,,0.4490
VANCOUVER HARBOUR,2021-06-27 14:09,,0.4470
VANCOUVER HARBOUR,2021-06-27 14:10,0.3720,0.46
VANCOUVER HARBOUR,2021-06-27 14:11,,0.4740
VANCOUVER HARBOUR,2021-06-27 14:12,,0.4650
VANCOUVER HARBOUR,2021-06-27 14:13,,0.4770
VANCOUVER HARBOUR,2021-06-27 14:14,,0.48
VANCOUVER HARBOUR,2021-06-27 14:15,0.3980,0.48
VANCOUVER HARBOUR,2021-06-27 14:16,,0.4860
VANCOUVER HARBOUR,2021-06-27 14:17,,0.4860
VANCOUVER HARBOUR,2021-06-27 14:18,,0.4910
VANCOUVER HARBOUR,2021-06-27 14:19,,0.5010
VANCOUVER HARBOUR,2021-06-27 14:20,0.4270,0.5110
VANCOUVER HARBOUR,2021-06-27 14:21,,0.5120
VANCOUVER HARBOUR,2021-06-27 14:22,,0.5090
VANCOUVER HARBOUR,2021-06-27 14:23,,0.5140
VANCOUVER HARBOUR,2021-06-27 14:24,,0.5320
VANCOUVER HARBOUR,2021-06-27 14:25,0.4590,0.5320
VANCOUVER HARBOUR,2021-06-27 14:26,,0.5360
VANCOUVER HARBOUR,2021-06-27 14:27,,0.5450
VANCOUVER HARBOUR,2021-06-27 14:28,,0.5480
VANCOUVER HARBOUR,2021-06-27 14:29,,0.5550
VANCOUVER HARBOUR,2021-06-27 14:30,0.4940,0.5620
VANCOUVER HARBOUR,2021-06-27 14:31,,0.5680
VANCOUVER HARBOUR,2021-06-27 14:32,,0.58
VANCOUVER HARBOUR,2021-06-27 14:33,,0.5760
VANCOUVER HARBOUR,2021-06-27 14:34,,0.5820
VANCOUVER HARBOUR,2021-06-27 14:35,0.5310,0.5940
VANCOUVER HARBOUR,2021-06-27 14:36,,0.6010
VANCOUVER HARBOUR,2021-06-27 14:37,,0.6190
VANCOUVER HARBOUR,2021-06-27 14:38,,0.6140
VANCOUVER HARBOUR,2021-06-27 14:39,,0.6320
VANCOUVER HARBOUR,2021-06-27 14:40,0.5720,0.63
VANCOUVER HARBOUR,2021-06-27 14:41,,0.6440
VANCOUVER HARBOUR,2021-06-27 14:42,,0.6540
VANCOUVER HARBOUR,2021-06-27 14:43,,0.6570
VANCOUVER HARBOUR,2021-06-27 14:44,,0.6710
VANCOUVER HARBOUR,2021-06-27 14:45,0.6150,0.6780
VANCOUVER HARBOUR,2021-06-27 14:46,,0.6960
VANCOUVER HARBOUR,2021-06-27 14:47,,0.7120
VANCOUVER HARBOUR,2021-06-27 14:48,,0.7160
VANCOUVER HARBOUR,2021-06-27 14:49,,0.74
VANCOUVER HARBOUR,2021-06-27 14:50,0.66,0.7440
VANCOUVER HARBOUR,2021-06-27 14:51,,0.7420
VANCOUVER HARBOUR,2021-06-27 14:52,,0.7630
VANCOUVER HARBOUR,2021-06-27 14:53,,0.78
VANCOUVER HARBOUR,2021-06-27 14:54,,0.7980
VANCOUVER HARBOUR,2021-06-27 14:55,0.7070,0.8020
VANCOUVER HARBOUR,2021-06-27 14:56,,0.8070
VANCOUVER HARBOUR,2021-06-27 14:57,,0.8210
VANCOUVER HARBOUR,2021-06-27 14:58,,0.8290
VANCOUVER HARBOUR,2021-06-27 14:59,,0.8450
VANCOUVER HARBOUR,2021-06-27 15:00,0.7570,0.8510
VANCOUVER HARBOUR,2021-06-27 15:01,,0.8770
VANCOUVER HARBOUR,2021-06-27 15:02,,0.8970
VANCOUVER HARBOUR,2021-06-27 15:03,,0.91
VANCOUVER HARBOUR,2021-06-27 15:04,,0.9170
VANCOUVER HARBOUR,2021-06-27 15:05,0.8090,0.9310
VANCOUVER HARBOUR,2021-06-27 15:06,,0.9450
VANCOUVER HARBOUR,2021-06-27 15:07,,0.9670
VANCOUVER HARBOUR,2021-06-27 15:08,,0.9760
VANCOUVER HARBOUR,2021-06-27 15:09,,0.9850
VANCOUVER HARBOUR,2021-06-27 15:10,0.8620,1.0010
VANCOUVER HARBOUR,2021-06-27 15:11,,1.0160
VANCOUVER HARBOUR,2021-06-27 15:12,,1.0290
VANCOUVER HARBOUR,2021-06-27 15:13,,1.0320
VANCOUVER HARBOUR,2021-06-27 15:14,,1.05
VANCOUVER HARBOUR,2021-06-27 15:15,0.9180,1.0620
VANCOUVER HARBOUR,2021-06-27 15:16,,1.07
VANCOUVER HARBOUR,2021-06-27 15:17,,1.0910
VANCOUVER HARBOUR,2021-06-27 15:18,,1.1060
VANCOUVER HARBOUR,2021-06-27 15:19,,1.1150
VANCOUVER HARBOUR,2021-06-27 15:20,0.9750,1.1260
VANCOUVER HARBOUR,2021-06-27 15:21,,1.15
VANCOUVER HARBOUR,2021-06-27 15:22,,1.1650
VANCOUVER HARBOUR,2021-06-27 15:23,,1.1740
VANCOUVER HARBOUR,2021-06-27 15:24,,1.1820
VANCOUVER HARBOUR,2021-06-27 15:25,1.0340,1.1920
VANCOUVER HARBOUR,2021-06-27 15:26,,1.2050
VANCOUVER HARBOUR,2021-06-27 15:27,,1.2140
VANCOUVER HARBOUR,2021-06-27 15:28,,1.2330
VANCOUVER HARBOUR,2021-06-27 15:29,,1.2410
VANCOUVER HARBOUR,2021-06-27 15:30,1.0940,1.2490
VANCOUVER HARBOUR,2021-06-27 15:31,,1.2620
VANCOUVER HARBOUR,2021-06-27 15:32,,1.2680
VANCOUVER HARBOUR,2021-06-27 15:33,,1.2790
VANCOUVER HARBOUR,2021-06-27 15:34,,1.29
VANCOUVER HARBOUR,2021-06-27 15:35,1.1550,1.2970
VANCOUVER HARBOUR,2021-06-27 15:36,,1.3080
VANCOUVER HARBOUR,2021-06-27 15:37,,1.3220
VANCOUVER HARBOUR,2021-06-27 15:38,,1.34
VANCOUVER HARBOUR,2021-06-27 15:39,,1.3530
VANCOUVER HARBOUR,2021-06-27 15:40,1.2180,1.3620
VANCOUVER HARBOUR,2021-06-27 15:41,,1.3680
VANCOUVER HARBOUR,2021-06-27 15:42,,1.3790
VANCOUVER HARBOUR,2021-06-27 15:43,,1.3890
VANCOUVER HARBOUR,2021-06-27 15:44,,1.3940
VANCOUVER HARBOUR,2021-06-27 15:45,1.2820,1.4040
VANCOUVER HARBOUR,2021-06-27 15:46,,1.4120
VANCOUVER HARBOUR,2021-06-27 15:47,,1.43
VANCOUVER HARBOUR,2021-06-27 15:48,,1.4430
VANCOUVER HARBOUR,2021-06-27 15:49,,1.4540
VANCOUVER HARBOUR,2021-06-27 15:50,1.3470,1.4630
VANCOUVER HARBOUR,2021-06-27 15:51,,1.47
VANCOUVER HARBOUR,2021-06-27 15:52,,1.4830
VANCOUVER HARBOUR,2021-06-27 15:53,,1.4940
VANCOUVER HARBOUR,2021-06-27 15:54,,1.51
VANCOUVER HARBOUR,2021-06-27 15:55,1.4130,1.52
VANCOUVER HARBOUR,2021-06-27 15:56,,1.5330
VANCOUVER HARBOUR,2021-06-27 15:57,,1.5450
VANCOUVER HARBOUR,2021-06-27 15:58,,1.5520
VANCOUVER HARBOUR,2021-06-27 15:59,,1.5650
VANCOUVER HARBOUR,2021-06-27 16:00,1.48,1.5780
VANCOUVER HARBOUR,2021-06-27 16:01,,1.5910
VANCOUVER HARBOUR,2021-06-27 16:02,,1.6040
VANCOUVER HARBOUR,2021-06-27 16:03,,1.6170
VANCOUVER HARBOUR,2021-06-27 16:04,,1.6410
VANCOUVER HARBOUR,2021-06-27 16:05,1.5480,1.6420
VANCOUVER HARBOUR,2021-06-27 16:06,,1.6550
VANCOUVER HARBOUR,2021-06-27 16:07,,1.6670
VANCOUVER HARBOUR,2021-06-27 16:08,,1.68
VANCOUVER HARBOUR,2021-06-27 16:09,,1.6960
VANCOUVER HARBOUR,2021-06-27 16:10,1.6160,1.71
VANCOUVER HARBOUR,2021-06-27 16:11,,1.7210
VANCOUVER HARBOUR,2021-06-27 16:12,,1.7330
VANCOUVER HARBOUR,2021-06-27 16:13,,1.7430
VANCOUVER HARBOUR,2021-06-27 16:14,,1.7630
VANCOUVER HARBOUR,2021-06-27 16:15,1.6860,1.7750
VANCOUVER HARBOUR,2021-06-27 16:16,,1.7920
VANCOUVER HARBOUR,2021-06-27 16:17,,1.8070
VANCOUVER HARBOUR,2021-06-27 16:18,,1.8280
VANCOUVER HARBOUR,2021-06-27 16:19,,1.8520
VANCOUVER HARBOUR,2021-06-27 16:20,1.7560,1.8510
VANCOUVER HARBOUR,2021-06-27 16:21,,1.86
VANCOUVER HARBOUR,2021-06-27 16:22,,1.8740
VANCOUVER HARBOUR,2021-06-27 16:23,,1.8880
VANCOUVER HARBOUR,2021-06-27 16:24,,1.8980
VANCOUVER HARBOUR,2021-06-27 16:25,1.8260,1.9210
VANCOUVER HARBOUR,2021-06-27 16:26,,1.9430
VANCOUVER HARBOUR,2021-06-27 16:27,,1.9570
VANCOUVER HARBOUR,2021-06-27 16:28,,1.9730
VANCOUVER HARBOUR,2021-06-27 16:29,,1.9890
VANCOUVER HARBOUR,2021-06-27 16:30,1.8980,1.99
VANCOUVER HARBOUR,2021-06-27 16:31,,2.0020
VANCOUVER HARBOUR,2021-06-27 16:32,,2.0240
VANCOUVER HARBOUR,2021-06-27 16:33,,2.0490
VANCOUVER HARBOUR,2021-06-27 16:34,,2.0570
VANCOUVER HARBOUR,2021-06-27 16:35,1.97,2.0820
VANCOUVER HARBOUR,2021-06-27 16:36,,2.09
VANCOUVER HARBOUR,2021-06-27 16:37,,2.1010
VANCOUVER HARBOUR,2021-06-27 16:38,,2.1180
VANCOUVER HARBOUR,2021-06-27 16:39,,2.1310
VANCOUVER HARBOUR,2021-06-27 16:40,2.0420,2.1410
VANCOUVER HARBOUR,2021-06-27 16:41,,2.1650
VANCOUVER HARBOUR,2021-06-27 16:42,,2.1880
VANCOUVER HARBOUR,2021-06-27 16:43,,2.1950
VANCOUVER HARBOUR,2021-06-27 16:44,,2.21
VANCOUVER HARBOUR,2021-06-27 16:45,2.1150,2.2280
VANCOUVER HARBOUR,2021-06-27 16:46,,2.2460
VANCOUVER HARBOUR,2021-06-27 16:47,,2.2550
VANCOUVER HARBOUR,2021-06-27 16:48,,2.2620
VANCOUVER HARBOUR,2021-06-27 16:49,,2.2890
VANCOUVER HARBOUR,2021-06-27 16:50,2.1890,2.3090
VANCOUVER HARBOUR,2021-06-27 16:51,,2.3220
VANCOUVER HARBOUR,2021-06-27 16:52,,2.3450
VANCOUVER HARBOUR,2021-06-27 16:53,,2.3580
VANCOUVER HARBOUR,2021-06-27 16:54,,2.37
VANCOUVER HARBOUR,2021-06-27 16:55,2.2630,2.3840
VANCOUVER HARBOUR,2021-06-27 16:56,,2.3950
VANCOUVER HARBOUR,2021-06-27 16:57,,2.4080
VANCOUVER HARBOUR,2021-06-27 16:58,,2.43
VANCOUVER HARBOUR,2021-06-27 16:59,,2.45
VANCOUVER HARBOUR,2021-06-27 17:00,2.3370,2.4670
VANCOUVER HARBOUR,2021-06-27 17:01,,2.48
VANCOUVER HARBOUR,2021-06-27 17:02,,2.4890
VANCOUVER HARBOUR,2021-06-27 17:03,,2.5150
VANCOUVER HARBOUR,2021-06-27 17:04,,2.5320
VANCOUVER HARBOUR,2021-06-27 17:05,2.4120,2.5570
VANCOUVER HARBOUR,2021-06-27 17:06,,2.5640
VANCOUVER HARBOUR,2021-06-27 17:07,,2.5680
VANCOUVER HARBOUR,2021-06-27 17:08,,2.5870
VANCOUVER HARBOUR,2021-06-27 17:09,,2.6080
VANCOUVER HARBOUR,2021-06-27 17:10,2.4870,2.6250
VANCOUVER HARBOUR,2021-06-27 17:11,,2.6430
VANCOUVER HARBOUR,2021-06-27 17:12,,2.6540
VANCOUVER HARBOUR,2021-06-27 17:13,,2.66
VANCOUVER HARBOUR,2021-06-27 17:14,,2.68
VANCOUVER HARBOUR,2021-06-27 17:15,2.5620,2.6930
VANCOUVER HARBOUR,2021-06-27 17:16,,2.7140
VANCOUVER HARBOUR,2021-06-27 17:17,,2.73
VANCOUVER HARBOUR,2021-06-27 17:18,,2.7540
VANCOUVER HARBOUR,2021-06-27 17:19,,2.7750
VANCOUVER HARBOUR,2021-06-27 17:20,2.6380,2.7910
VANCOUVER HARBOUR,2021-06-27 17:21,,2.8080
VANCOUVER HARBOUR,2021-06-27 17:22,,2.81
VANCOUVER HARBOUR,2021-06-27 17:23,,2.8250
VANCOUVER HARBOUR,2021-06-27 17:24,,2.8380
VANCOUVER HARBOUR,2021-06-27 17:25,2.7130,2.8590
VANCOUVER HARBOUR,2021-06-27 17:26,,2.8850
VANCOUVER HARBOUR,2021-06-27 17:27,,2.8980
VANCOUVER HARBOUR,2021-06-27 17:28,,2.9020
VANCOUVER HARBOUR,2021-06-27 17:29,,2.9230
VANCOUVER HARBOUR,2021-06-27 17:30,2.7890,2.9420
VANCOUVER HARBOUR,2021-06-27 17:31,,2.9630
VANCOUVER HARBOUR,2021-06-27 17:32,,2.9730
VANCOUVER HARBOUR,2021-06-27 17:33,,2.98
VANCOUVER HARBOUR,2021-06-27 17:34,,2.9940
VANCOUVER HARBOUR,2021-06-27 17:35,2.8650,3.0060
VANCOUVER HARBOUR,2021-06-27 17:36,,3.0130
VANCOUVER HARBOUR,2021-06-27 17:37,,3.0290
VANCOUVER HARBOUR,2021-06-27 17:38,,3.0480
VANCOUVER HARBOUR,2021-06-27 17:39,,3.0650
VANCOUVER HARBOUR,2021-06-27 17:40,2.9410,3.0760
